City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
0,Severo-Kurilsk,RU,50.6789,156.125,45.99,85,100,5.28,overcast clouds
1,Mataura,NZ,-46.1927,168.8643,43.48,86,48,5.21,scattered clouds
2,Faanui,PF,-16.4833,-151.75,78.84,74,38,5.44,moderate rain
3,Albany,US,42.6001,-73.9662,67.39,71,27,12.33,scattered clouds
4,Pahrump,US,36.2083,-115.9839,103.24,10,98,10.0,overcast clouds
5,Jamestown,US,42.097,-79.2353,65.01,61,100,13.8,overcast clouds
6,Carnarvon,AU,-24.8667,113.6333,68.54,83,34,12.24,scattered clouds
7,Kapaa,US,22.0752,-159.319,82.47,69,20,10.36,few clouds
8,Sitka,US,57.0531,-135.33,60.69,48,75,10.36,broken clouds
9,Port Lincoln,AU,-34.7333,135.8667,56.08,73,100,8.25,overcast clouds
10,Thompson,CA,55.7435,-97.8558,69.96,21,40,5.75,scattered clouds
11,Kenai,US,60.5544,-151.2583,60.89,79,100,13.8,overcast clouds
12,Busselton,AU,-33.65,115.3333,58.57,76,64,12.33,light rain
13,Umm Kaddadah,SD,13.6017,26.6876,83.98,48,41,7.9,scattered clouds
14,Iqaluit,CA,63.7506,-68.5145,49.73,61,75,16.11,broken clouds
15,Khatanga,RU,71.9667,102.5,45.54,68,89,16.78,overcast clouds
16,Evensk,RU,61.95,159.2333,48.11,77,65,9.22,broken clouds
17,Barrow,US,71.2906,-156.7887,33.82,80,20,11.5,few clouds
18,Bluff,NZ,-46.6,168.3333,43.81,76,67,16.26,broken clouds
19,Lazo,RU,43.3817,133.9014,64.38,40,23,2.93,few clouds
20,Bathsheba,BB,13.2167,-59.5167,83.01,78,20,17.27,few clouds
21,Dikson,RU,73.5069,80.5464,29.01,89,99,6.96,overcast clouds
22,Mar Del Plata,AR,-38.0023,-57.5575,47.95,79,40,7.0,scattered clouds
23,Roald,NO,62.5833,6.1333,60.17,93,40,5.75,scattered clouds
24,Teguise,ES,29.0605,-13.564,66.42,83,40,20.71,scattered clouds
25,Bethel,US,41.3712,-73.414,77.09,56,0,10.36,clear sky
26,Muros,ES,42.7762,-9.0603,66.09,72,91,9.08,overcast clouds
27,Hualmay,PE,-11.0964,-77.6139,65.5,80,17,12.77,few clouds
28,Razole,IN,16.4833,81.8333,85.82,70,90,9.33,overcast clouds
29,Port Alfred,ZA,-33.5906,26.891,58.91,78,0,8.55,clear sky
30,Kupang,ID,-10.1667,123.5833,79.32,77,94,13.27,overcast clouds
31,Thinadhoo,MV,0.5333,72.9333,82.98,70,98,9.19,overcast clouds
32,Ushuaia,AR,-54.8,-68.3,33.46,86,20,9.22,few clouds
33,Qaanaaq,GL,77.484,-69.3632,32.45,91,100,5.32,overcast clouds
34,Luanda,AO,-8.8368,13.2343,73.4,94,20,2.3,few clouds
35,Asosa,ET,10.0667,34.5333,59.95,90,74,2.44,broken clouds
36,Ewing,US,40.2698,-74.7999,78.75,54,40,9.22,scattered clouds
37,Boende,CD,-0.2167,20.8667,71.01,86,98,2.71,overcast clouds
38,Sao Filipe,CV,14.8961,-24.4956,75.0,83,38,5.91,scattered clouds
39,Sironj,IN,24.1,77.7,92.84,24,85,19.98,overcast clouds
40,Bredasdorp,ZA,-34.5322,20.0403,51.46,91,3,3.56,clear sky
41,Broome,US,42.2506,-75.833,63.19,80,100,10.36,mist
42,North Bend,US,43.4065,-124.2243,79.92,63,20,19.57,few clouds
43,Puerto Ayora,EC,-0.7393,-90.3518,75.16,77,100,9.13,overcast clouds
44,Palana,RU,59.1167,159.9667,41.4,87,95,5.79,overcast clouds
45,Nelson Bay,AU,-32.7167,152.15,55.11,66,0,3.0,clear sky
46,Maues,BR,-3.3836,-57.7186,74.37,96,91,3.06,overcast clouds
47,Ormara,PK,25.2088,64.6357,81.41,91,25,11.92,scattered clouds
48,Vaini,TO,-21.2,-175.2,78.96,69,75,9.22,broken clouds
49,Baiyin,CN,36.5583,104.2081,62.06,48,26,6.85,scattered clouds
50,Butaritari,KI,3.0707,172.7902,82.47,71,76,18.9,broken clouds
51,Hermanus,ZA,-34.4187,19.2345,52.81,79,5,9.08,clear sky
52,Kruisfontein,ZA,-34.0033,24.7314,49.89,87,1,4.52,clear sky
53,Bengkulu,ID,-3.8004,102.2655,73.92,94,100,4.83,overcast clouds
54,Ilulissat,GL,69.2167,-51.1,37.31,76,81,6.98,broken clouds
55,Waingapu,ID,-9.6567,120.2641,78.64,84,67,8.61,broken clouds
56,Rikitea,PF,-23.1203,-134.9692,72.41,64,75,11.9,broken clouds
57,Concepcion Del Oro,MX,24.6333,-101.4167,81.19,17,11,11.43,few clouds
58,Alamos,MX,27.0167,-108.9333,94.84,39,4,10.96,clear sky
59,Tuktoyaktuk,CA,69.4541,-133.0374,32.0,74,75,11.5,broken clouds
60,Cabo San Lucas,MX,22.8909,-109.9124,85.6,51,12,11.01,few clouds
61,Aklavik,CA,68.2191,-135.0107,46.18,44,79,3.31,broken clouds
62,Punta Arenas,CL,-53.15,-70.9167,33.91,80,0,5.75,clear sky
63,Tomohon,ID,1.3346,124.8392,69.93,88,100,2.64,light rain
64,Vostok,RU,46.4856,135.8833,48.38,99,100,3.56,overcast clouds
65,Omsukchan,RU,62.5333,155.8,40.82,92,100,8.63,overcast clouds
66,Constitucion,CL,-35.3333,-72.4167,52.23,80,82,7.25,broken clouds
67,Sao Joao Da Barra,BR,-21.6403,-41.0511,70.66,88,39,4.83,scattered clouds
68,Saskylakh,RU,71.9167,114.0833,47.44,62,100,9.51,overcast clouds
69,Cayenne,GF,4.9333,-52.3333,82.09,1,75,1.14,broken clouds
70,Hilo,US,19.7297,-155.09,83.28,83,100,5.75,haze
71,Chuy,UY,-33.6971,-53.4616,56.19,92,100,2.21,light rain
72,Nikolskoye,RU,59.7035,30.7861,55.78,89,36,5.66,scattered clouds
73,Tasiilaq,GL,65.6145,-37.6368,33.78,73,2,1.57,clear sky
74,Victoria,HK,22.2855,114.1577,80.65,93,100,1.01,overcast clouds
75,Kodiak,US,57.79,-152.4072,58.51,67,75,12.66,broken clouds
76,Bahia Honda,CU,22.9036,-83.1592,81.93,78,47,5.46,scattered clouds
77,Lebu,CL,-37.6167,-73.65,49.28,77,99,15.28,overcast clouds
78,Leningradskiy,RU,69.3833,178.4167,44.1,51,54,13.44,broken clouds
79,Orange Cove,US,36.6244,-119.3137,99.63,23,35,8.55,scattered clouds
80,Lagoa,PT,39.05,-27.9833,61.92,82,97,5.86,overcast clouds
81,Kavaratti,IN,10.5669,72.642,82.6,76,68,11.7,broken clouds
82,Port Elizabeth,ZA,-33.918,25.5701,57.31,95,40,3.44,scattered clouds
83,Amposta,ES,40.7131,0.581,73.22,78,1,4.12,clear sky
84,Karratha,AU,-20.7377,116.8463,70.57,58,70,9.95,broken clouds
85,Zaysan,KZ,47.4667,84.8667,64.27,40,0,5.99,clear sky
86,Arraial Do Cabo,BR,-22.9661,-42.0278,69.66,88,40,3.44,scattered clouds
87,Cockburn Town,TC,21.4612,-71.1419,80.46,82,100,15.84,overcast clouds
88,Ratnagiri,IN,16.9833,73.3,80.65,83,49,9.44,scattered clouds
89,New Norfolk,AU,-42.7826,147.0587,44.1,80,90,4.0,overcast clouds
90,Tuatapere,NZ,-46.1333,167.6833,42.67,86,42,6.64,scattered clouds
91,Kahului,US,20.8947,-156.47,87.82,45,40,17.27,scattered clouds
92,East London,ZA,-33.0153,27.9116,60.49,72,5,6.8,clear sky
93,Hithadhoo,MV,-0.6,73.0833,82.24,74,59,8.63,broken clouds
94,Yuma,US,32.7253,-114.6244,108.25,17,75,11.5,broken clouds
95,Imeni Poliny Osipenko,RU,52.4201,136.4853,53.89,65,36,3.36,scattered clouds
96,Lundazi,ZM,-12.2929,33.1782,55.2,94,0,8.61,clear sky
97,Hobart,AU,-42.8794,147.3294,45.27,72,40,17.27,light rain
98,Talnakh,RU,69.4865,88.3972,45.21,69,11,5.08,few clouds
99,Birjand,IR,32.8663,59.2211,75.67,13,0,11.5,clear sky
100,Adrar,MR,20.5022,-10.0711,93.51,16,39,11.12,scattered clouds
101,Kamarion,GR,36.8,25.8167,71.38,82,36,13.76,scattered clouds
102,Hasaki,JP,35.7333,140.8333,68.4,76,78,7.65,broken clouds
103,Puerto Baquerizo Moreno,EC,-0.9,-89.6,72.59,78,75,11.5,broken clouds
104,Codajas,BR,-3.8367,-62.0569,76.53,82,85,1.5,overcast clouds
105,Mayo,US,38.8876,-76.5119,79.11,49,40,12.66,scattered clouds
106,Upernavik,GL,72.7868,-56.1549,31.64,84,97,9.24,overcast clouds
107,Cesme,TR,38.3228,26.3064,70.99,83,59,20.31,broken clouds
108,Kalabo,ZM,-14.97,22.6814,57.18,66,69,7.05,broken clouds
109,Santa Fe,AR,-31.6333,-60.7,58.71,64,4,6.89,light rain
110,Nanortalik,GL,60.1432,-45.2371,38.59,87,23,3.6,few clouds
111,La Rioja,ES,42.25,-2.5,55.18,73,4,6.33,clear sky
112,Puerto Carreno,CO,6.189,-67.4859,87.78,62,40,6.91,scattered clouds
113,Jalu,LY,29.0331,21.5482,85.71,22,0,6.2,clear sky
114,Eresos,GR,39.1667,25.9333,73.89,82,55,14.18,broken clouds
115,Atar,MR,20.5169,-13.0499,95.29,11,43,9.48,scattered clouds
116,Georgetown,MY,5.4112,100.3354,78.73,99,40,2.3,scattered clouds
117,Ancud,CL,-41.8697,-73.8203,40.23,79,59,4.72,broken clouds
118,Aksu,CN,41.1231,80.2644,75.07,30,78,12.21,broken clouds
119,Dingle,PH,10.9995,122.6711,81.03,83,71,3.47,broken clouds
120,Krasnyy Chikoy,RU,50.3643,108.7512,46.15,94,100,2.19,overcast clouds
121,Washington,US,47.5001,-120.5015,61.2,71,100,3.27,overcast clouds
122,Beira,MZ,-19.8436,34.8389,68.09,88,40,3.44,scattered clouds
123,Saint-Augustin,CA,51.226,-58.6502,57.36,38,67,5.26,broken clouds
124,Yellowknife,CA,62.456,-114.3525,75.72,33,20,11.5,few clouds
125,Shimoda,JP,34.6667,138.95,65.1,80,47,6.91,scattered clouds
126,Esperance,AU,-33.8667,121.9,57.34,61,100,17.96,light rain
127,Torbay,CA,47.6666,-52.7314,53.28,84,40,6.91,scattered clouds
128,Libourne,FR,44.9167,-0.25,59.5,92,0,4.52,clear sky
129,Ixtapa,MX,20.7,-105.2,81.23,78,97,5.01,overcast clouds
130,Cape Town,ZA,-33.9258,18.4232,58.91,83,0,6.91,clear sky
131,Burewala,PK,30.1667,72.65,94.84,30,0,17.22,clear sky
132,Abonnema,NG,4.7084,6.7931,76.3,90,11,4.41,few clouds
133,Carbonia,IT,39.1672,8.5222,68.02,75,0,15.46,clear sky
134,Chardara,KZ,41.2547,67.9692,78.57,40,84,4.56,broken clouds
135,Sinnamary,GF,5.3833,-52.95,78.4,86,40,7.38,scattered clouds
136,Ponta Do Sol,PT,32.6667,-17.1,70.43,76,81,3.96,broken clouds
137,Pachino,IT,36.7186,15.0907,70.12,71,57,21.25,broken clouds
138,Portland,US,45.5234,-122.6762,72.05,73,100,5.99,overcast clouds
139,Touros,BR,-5.1989,-35.4608,75.09,91,74,8.57,broken clouds
140,Fortuna,US,40.5982,-124.1573,77.94,41,75,12.66,broken clouds
141,Cherskiy,RU,68.75,161.3,65.32,37,88,10.8,overcast clouds
142,Ribeira Grande,PT,38.5167,-28.7,64.38,89,74,3.49,broken clouds
143,Laguna,US,38.421,-121.4238,100.11,22,0,8.01,clear sky
144,Lipovtsy,RU,44.2014,131.7244,58.15,69,8,0.96,clear sky
145,Ulladulla,AU,-35.35,150.4667,54.5,64,0,7.85,clear sky
146,Saint-Joseph,RE,-21.3667,55.6167,62.1,82,65,13.71,light rain
147,Tahta,EG,26.7693,31.5021,89.53,17,0,0.85,clear sky
148,Honningsvag,NO,70.9821,25.9704,42.13,76,94,20.89,overcast clouds
149,Tarija,BO,-21.5355,-64.7296,62.51,39,0,4.61,clear sky
150,Atbasar,KZ,51.8,68.3333,60.12,36,8,8.86,clear sky
151,Port Blair,IN,11.6667,92.75,82.24,82,100,14.41,overcast clouds
152,Acapulco,MX,16.8634,-99.8901,80.91,78,86,4.07,overcast clouds
153,Pisco,PE,-13.7,-76.2167,68.05,68,0,14.97,clear sky
154,Avarua,CK,-21.2078,-159.775,78.85,57,20,5.75,few clouds
155,Chokurdakh,RU,70.6333,147.9167,58.03,44,5,14.25,clear sky
156,Nizhniy Baskunchak,RU,48.2198,46.8311,66.56,50,1,6.44,clear sky
157,Gat,IL,31.61,34.7642,80.4,49,0,6.08,clear sky
158,Camargo,MX,27.6667,-105.1667,97.92,12,99,8.66,overcast clouds
159,Morehead,US,37.2711,-87.1764,78.55,34,0,4.61,clear sky
160,Mahebourg,MU,-20.4081,57.7,71.89,73,75,5.75,broken clouds
161,Turbo,CO,8.0937,-76.7269,86.13,82,39,4.79,scattered clouds
162,Atuona,PF,-9.8,-139.0333,78.21,66,7,15.23,clear sky
163,Gasa,PS,31.5,34.4667,76.23,69,0,9.13,clear sky
164,Changping,CN,40.2186,116.2197,67.64,65,88,1.05,overcast clouds
165,Itarema,BR,-2.9248,-39.9167,76.08,88,96,11.14,overcast clouds
166,Kihei,US,20.785,-156.4656,87.82,45,40,17.27,light rain
167,Tual,ID,-5.6667,132.75,80.17,82,96,13.94,overcast clouds
168,Vila Velha,BR,-20.3297,-40.2925,73.35,89,0,4.61,clear sky
169,Alofi,NU,-19.0595,-169.9187,78.69,65,75,10.36,broken clouds
170,San Vicente,AR,-26.6167,-54.1333,58.53,100,100,1.01,overcast clouds
171,Dickinson,US,29.4608,-95.0513,97.09,63,0,7.0,clear sky
172,Manbij,SY,36.5281,37.9549,68.36,78,0,15.14,clear sky
173,Rincon,US,32.296,-81.2354,79.86,88,75,6.91,light rain
174,Birao,CF,10.2849,22.7882,76.53,71,86,3.6,overcast clouds
175,Lexington,US,37.9887,-84.4777,76.89,48,0,11.5,clear sky
176,Szczecinek,PL,53.7079,16.6994,57.51,94,100,8.95,overcast clouds
177,Siilinjarvi,FI,63.0833,27.6667,55.42,88,0,3.44,clear sky
178,Damaturu,NG,11.747,11.9608,88.16,40,71,6.42,broken clouds
179,Krasnoselkup,RU,65.7,82.4667,57.2,59,15,6.42,few clouds
180,Porto Novo,BJ,6.4965,2.6036,78.76,84,59,7.36,broken clouds
181,Beloha,MG,-25.1667,45.05,63.54,90,0,9.46,clear sky
182,Katsuura,JP,35.1333,140.3,68.02,80,64,8.57,broken clouds
183,Cleethorpes,GB,53.5605,-0.0323,60.96,70,100,13.94,overcast clouds
184,Klaksvik,FO,62.2266,-6.589,49.35,96,100,25.75,overcast clouds
185,Segezha,RU,63.7415,34.3222,51.35,96,88,11.03,overcast clouds
186,Narsaq,GL,60.9167,-46.05,43.39,76,0,6.02,clear sky
187,Svirstroy,RU,60.7999,33.7248,49.95,92,4,6.08,clear sky
188,Half Moon Bay,US,37.4636,-122.4286,94.53,40,0,16.11,clear sky
189,Lososina,RU,48.9975,140.3106,43.05,96,100,4.99,overcast clouds
190,Harper,LR,4.375,-7.7169,78.58,82,93,7.52,overcast clouds
191,Port Hardy,CA,50.6996,-127.4199,53.78,76,100,24.16,light rain
192,Mikuni,JP,36.2171,136.1519,66.11,84,4,1.05,clear sky
193,Yokadouma,CM,3.5167,15.05,68.25,97,21,0.78,few clouds
194,Bara,NG,10.3744,10.7288,81.41,67,6,9.33,clear sky
195,Castro,BR,-24.7911,-50.0119,55.98,98,100,4.7,moderate rain
196,Santa Luzia,BR,-19.7697,-43.8514,74.3,60,0,8.05,clear sky
197,San Miguel De Cauri,PE,-10.1,-76.5833,45.57,82,36,2.77,scattered clouds
198,Gniezno,PL,52.5348,17.5826,61.9,95,83,9.51,broken clouds
199,Luderitz,NA,-26.6481,15.1594,70.07,23,21,17.43,few clouds
200,Ouadda,CF,8.0777,22.4007,65.03,97,76,3.38,broken clouds
201,Salalah,OM,17.0151,54.0924,81.27,77,47,2.37,scattered clouds
202,Flinders,AU,-34.5833,150.8552,57.38,62,0,8.99,clear sky
203,Vila Do Maio,CV,15.1333,-23.2167,74.8,87,46,8.43,scattered clouds
204,Cidreira,BR,-30.1811,-50.2056,63.86,87,97,15.17,overcast clouds
205,Divnomorskoye,RU,44.5011,38.1353,65.8,93,33,1.9,scattered clouds
206,Surgut,RU,61.25,73.4167,55.58,76,20,8.99,few clouds
207,Nouadhibou,MR,20.931,-17.0347,67.98,88,77,14.97,broken clouds
208,Kaeo,NZ,-35.1,173.7833,57.33,96,11,17.11,moderate rain
209,Saint-Philippe,RE,-21.3585,55.7679,63.1,83,87,13.38,light rain
210,Saint George,US,37.1041,-113.5841,103.62,10,0,13.0,clear sky
211,Kyren,RU,51.6828,102.1408,44.87,96,100,1.68,overcast clouds
212,Tarko-Sale,RU,64.9225,77.785,57.99,54,96,12.48,overcast clouds
213,Camana,PE,-16.6228,-72.7111,63.01,86,80,8.48,broken clouds
214,Douglas,US,41.3,-96.167,72.39,80,100,4.61,light intensity drizzle
215,Kununurra,AU,-15.7667,128.7333,66.18,37,46,5.75,scattered clouds
216,Provideniya,RU,64.3833,-173.3,55.51,54,0,4.47,clear sky
217,Antigonish,CA,45.6169,-61.9986,61.83,95,100,4.0,heavy intensity rain
218,Ambon,ID,-3.6954,128.1814,81.77,76,78,6.8,broken clouds
219,Vostochnyy,RU,55.8167,37.8667,66.13,88,83,4.41,broken clouds
220,Saldanha,ZA,-33.0117,17.9442,46.45,72,2,7.92,clear sky
221,Egvekinot,RU,66.3167,-179.1667,47.59,35,2,7.07,clear sky
222,Araouane,ML,18.9048,-3.5265,97.38,13,14,3.58,few clouds
223,Pedro Juan Caballero,PY,-22.5472,-55.7333,61.12,98,93,4.23,moderate rain
224,Saint-Raymond,CA,45.467,-73.6095,62.71,70,75,5.75,broken clouds
225,Namie,JP,37.4833,141.0,68.72,86,90,3.2,overcast clouds
226,Parker,US,32.7668,-97.8003,96.73,53,79,9.78,broken clouds
227,Saint-Pierre,RE,-21.3393,55.4781,67.91,82,40,12.19,light rain
228,Mwene-Ditu,CD,-7.0,23.45,62.73,49,15,5.37,few clouds
229,Ulaanbaatar,MN,47.9077,106.8832,42.93,70,40,8.95,scattered clouds
230,Verkhoyansk,RU,67.5447,133.385,57.81,27,0,7.09,clear sky
231,Thetford Mines,CA,46.0913,-71.3013,55.27,99,100,6.73,moderate rain
232,Sungaipenuh,ID,-2.0833,101.3833,64.18,99,100,0.43,overcast clouds
233,Batemans Bay,AU,-35.7167,150.1833,50.09,66,0,5.5,clear sky
234,San Patricio,US,28.017,-97.5169,95.72,53,0,15.61,clear sky
235,Broken Hill,AU,-31.95,141.4333,47.73,71,18,8.81,few clouds
236,Antalaha,MG,-14.9003,50.2788,68.86,80,100,8.39,overcast clouds
237,Matay,EG,28.419,30.7792,86.0,34,0,7.63,clear sky
238,Fort Pierce,US,27.4467,-80.3256,80.06,65,81,7.29,moderate rain
239,Rocha,UY,-34.4833,-54.3333,54.61,96,100,5.21,overcast clouds
240,Bahia Blanca,AR,-38.7196,-62.2724,46.45,44,3,10.04,clear sky
241,Sokyryany,UA,48.4475,27.4168,63.32,70,76,5.73,broken clouds
242,Srednekolymsk,RU,67.45,153.6833,58.62,52,100,7.7,light rain
243,Petrolina,BR,-9.3986,-40.5008,84.25,45,0,8.05,light rain
244,Susehri,TR,40.1644,38.0867,59.13,75,9,1.77,clear sky
245,Asau,RO,46.4333,26.4,63.95,73,97,3.06,overcast clouds
246,Solnechnyy,RU,50.7214,136.6319,46.42,86,100,5.84,moderate rain
247,Herat,AF,34.5,62.0,74.71,17,0,7.05,clear sky
248,Komsomolskiy,UZ,40.4272,71.7189,74.12,38,51,6.91,broken clouds
249,Imuris,MX,30.7833,-110.8667,99.46,17,2,17.49,clear sky
250,Dicabisagan,PH,17.0818,122.4157,82.98,79,79,7.7,broken clouds
251,Pavlodar,KZ,52.3,76.95,71.4,40,0,15.66,clear sky
252,Raudeberg,NO,61.9875,5.1352,51.87,91,78,8.37,broken clouds
253,Lakatoro,VU,-16.0999,167.4164,80.87,78,99,6.93,overcast clouds
254,Fukue,JP,32.6881,128.8419,71.26,87,100,5.73,overcast clouds
255,Kargasok,RU,59.0556,80.8572,51.4,81,99,8.19,overcast clouds
256,Dabat,ET,12.9842,37.765,55.13,73,99,2.1,overcast clouds
257,Tocopilla,CL,-22.092,-70.1979,63.52,75,17,10.04,few clouds
258,Puerto Quijarro,BO,-17.7833,-57.7667,73.8,81,23,3.78,light rain
259,Mantua,IT,45.1667,10.7833,70.41,81,92,5.39,overcast clouds
260,Mecca,SA,21.4267,39.8261,88.12,40,4,2.75,clear sky
261,Turukhansk,RU,65.8167,87.9833,51.66,47,66,3.0,broken clouds
262,Paamiut,GL,61.994,-49.6678,39.07,80,62,9.84,broken clouds
263,Vao,NC,-22.6667,167.4833,71.4,77,89,7.65,overcast clouds
264,Shetpe,KZ,44.1667,52.1167,68.72,43,99,13.73,overcast clouds
265,Yeppoon,AU,-23.1333,150.7333,53.38,55,0,6.58,clear sky
266,Solton,RU,52.8429,86.4787,45.05,73,36,5.35,scattered clouds
267,Shimanovsk,RU,52.0,127.7,64.47,49,10,3.15,clear sky
268,San Martin,AR,-33.081,-68.4681,57.74,45,1,11.56,clear sky
269,Husavik,IS,66.0449,-17.3389,51.08,64,60,9.37,broken clouds
270,Sumbe,AO,-11.2061,13.8437,72.0,65,12,4.88,few clouds
271,Noyabrsk,RU,63.1994,75.4507,56.62,69,99,18.05,overcast clouds
272,Lokosovo,RU,61.1333,74.8167,55.44,92,97,10.36,overcast clouds
273,Aykhal,RU,66.0,111.5,55.13,55,75,12.08,broken clouds
274,Bandarbeyla,SO,9.4942,50.8122,80.96,73,96,25.79,overcast clouds
275,Longyearbyen,SJ,78.2186,15.6401,37.24,87,75,0.0,light rain
276,Novyy Urengoy,RU,66.0833,76.6333,58.98,50,10,6.69,clear sky
277,Bokaa,BW,-24.45,26.0167,46.89,71,0,3.44,clear sky
278,Horki,BY,54.2861,30.9842,61.59,91,73,5.82,broken clouds
279,Codrington,AU,-38.2667,141.9667,53.87,79,100,20.02,overcast clouds
280,Barcelos,PT,41.5388,-8.6151,70.84,78,57,6.06,broken clouds
281,Kavieng,PG,-2.5744,150.7967,82.51,66,18,6.22,few clouds
282,Camacha,PT,33.0833,-16.3333,63.82,82,75,10.36,broken clouds
283,Leshukonskoye,RU,64.8989,45.7622,55.56,87,100,5.99,overcast clouds
284,Okhotsk,RU,59.3833,143.3,41.36,96,100,10.31,light rain
285,Port-Cartier,CA,50.0334,-66.8654,50.22,98,100,15.7,light rain
286,Salgar,CO,5.965,-75.9654,65.97,96,80,3.56,broken clouds
287,Wanaka,NZ,-44.7,169.15,42.12,88,60,1.01,broken clouds
288,Baruun-Urt,MN,46.6806,113.2792,55.71,63,43,3.38,scattered clouds
289,Sur,OM,22.5667,59.5289,90.52,50,0,11.68,clear sky
290,Ambanja,MG,-13.6833,48.45,68.34,91,89,4.36,overcast clouds
291,Bilma,NE,18.6853,12.9164,89.08,13,13,5.53,few clouds
292,Kralendijk,BQ,12.15,-68.2667,80.01,85,14,19.44,few clouds
293,Meadow Lake,US,34.8014,-106.5436,92.48,41,67,27.74,broken clouds
294,Malanje,AO,-9.5402,16.341,58.62,44,12,3.38,few clouds
295,Moron,AR,-34.6534,-58.6198,51.55,60,62,6.33,broken clouds
296,San Rafael,AR,-34.6177,-68.3301,47.28,51,5,7.85,clear sky
297,Tura,IN,25.5198,90.2201,73.02,97,100,4.72,overcast clouds
298,Bilibino,RU,68.0546,166.4372,64.96,35,49,5.44,scattered clouds
299,Rawson,AR,-43.3002,-65.1023,43.45,37,1,18.81,clear sky
300,Lorengau,PG,-2.0226,147.2712,83.23,68,7,5.12,clear sky
301,Beringovskiy,RU,63.05,179.3167,38.95,63,0,11.03,clear sky
302,Ilebo,CD,-4.3167,20.5833,67.28,55,27,1.86,scattered clouds
303,Yangliuqing,CN,39.1375,116.9997,67.95,73,67,8.72,broken clouds
304,Coquimbo,CL,-29.9533,-71.3436,55.13,82,0,9.22,clear sky
305,College,US,64.8569,-147.8028,59.29,49,65,6.6,broken clouds
306,Ulaangom,MN,49.9811,92.0667,50.88,43,1,2.48,clear sky
307,Ucluelet,CA,48.9329,-125.5528,53.1,91,100,1.99,moderate rain
308,Boa Vista,BR,2.8197,-60.6733,82.38,65,20,4.61,few clouds
309,Reinosa,ES,42.9996,-4.138,51.46,83,4,1.86,clear sky
310,Sovetskiy,RU,61.3614,63.5842,51.71,98,99,5.03,overcast clouds
311,Takoradi,GH,4.8845,-1.7554,78.21,86,52,7.87,light rain
312,Pineville,US,31.3224,-92.4343,94.93,61,100,6.91,overcast clouds
313,Raga,SS,8.4596,25.678,69.13,88,92,3.8,overcast clouds
314,Manokwari,ID,-0.8667,134.0833,81.12,75,58,8.68,broken clouds
315,Zaragoza,ES,41.6561,-0.8773,70.25,39,0,11.99,clear sky
316,Kongoussi,BF,13.3258,-1.5347,95.27,19,3,2.64,clear sky
317,Xam Nua,LA,20.4197,104.0439,67.32,97,100,2.73,overcast clouds
318,Norman Wells,CA,65.282,-126.8329,51.84,58,100,6.91,overcast clouds
319,Pacific Grove,US,36.6177,-121.9166,81.45,57,70,5.01,broken clouds
320,Namibe,AO,-15.1961,12.1522,72.5,61,0,6.15,clear sky
321,Loiza,PR,18.4313,-65.8802,83.8,83,27,12.06,scattered clouds
322,Inhambane,MZ,-23.865,35.3833,65.52,64,77,7.07,broken clouds
323,Maceio,BR,-9.6658,-35.7353,78.24,78,75,8.05,broken clouds
324,Enshi,CN,30.3,109.4833,69.55,84,67,0.87,broken clouds
325,Santa Rosa,PH,14.3122,121.1114,86.09,78,57,4.9,broken clouds
326,Bealanana,MG,-14.55,48.7333,54.32,95,98,3.98,overcast clouds
327,Poya,NC,-21.35,165.15,72.18,86,96,2.55,light rain
328,Ranghulu,CN,46.65,124.8667,68.56,53,58,2.26,broken clouds
329,Venezuela,VE,8.0,-66.0,83.95,56,78,14.9,broken clouds
330,Haines Junction,CA,60.7522,-137.5108,59.86,44,100,5.03,overcast clouds
331,Shitanjing,CN,39.2342,106.3439,69.42,24,0,6.33,clear sky
332,Naples,IT,40.8333,14.25,65.84,84,20,3.44,few clouds
333,Tiksi,RU,71.6872,128.8694,40.71,76,0,6.38,clear sky
334,Najran,SA,17.4924,44.1277,78.51,17,100,2.8,overcast clouds
335,Tungi,BD,23.89,90.4058,78.8,78,75,6.91,haze
336,Hofn,IS,64.2539,-15.2082,46.44,74,100,20.62,overcast clouds
